"CUSEC","min_dist_army"
"1100402005",1440.99709440597
"1100403003",823.378111273475
"1100401005",1410.5666029564
"1100401023",4086.14794346551
"1100401024",2467.82396675701
"1100402016",3122.86722092491
"1100403012",2432.23200596145
"1015501001",54952.6797235901
"1016201001",50472.6792752871
"1016901001",72310.2202503336
"1017901001",89771.4342688946
"1018401001",85340.0006462923
"1018902002",52821.9651560898
"1019503001",46518.1885434791
"1100403001",702.672437569803
"1100404007",1563.31819998805
"1100404009",2287.91510772506
"1100604004",34509.9696330956
"1090301001",59747.267924156
"1100604001",34230.5994493998
"1100604002",26608.7360888
"1100402008",1445.89394420795
"1100402020",1979.29073269863
"1100403015",910.814178444257
"1100803001",4997.02237594199
"1100803002",7402.93199022375
"1100901001",24212.273285069
"1100801009",5952.54417859066
"1100802001",6286.03940219984
"1101003001",34190.2216329059
"1021902001",59685.308731541
"1090501001",97642.6340005854
"1100402002",304.262323808228
"1100403009",971.466040809709
"1100702005",36737.9055647161
"1100404002",2054.0394075479
"1100404004",1342.06460577994
"1100702003",36631.4929250853
"1101101001",28801.8336795587
"1101201002",4712.45942701496
"1101207001",3328.7416849772
"1100403006",1064.16767237031
"1100404001",983.208222547605
"1100702002",36477.4086247915
"1100801005",7193.4926479351
"1100404012",2277.03541984008
"1100603004",33867.4166766758
"1101202002",4238.83186693296
"1101203001",4527.15211263501
"1101208007",2346.56627743783
"1101208008",2226.03450659283
"1101208021",2460.29888716073
"1101208022",1684.53262548726
"1101209001",1982.54087966401
"1101201006",4129.19965610975
"1101203002",4803.26427564261
"1101203004",4488.91587619312
"1101208001",2866.00974304556
"1101208003",2507.20078535516
"1101208010",2132.48611227583
"1101209011",1320.07657965783
"1101209013",1104.35425379387
"1101209018",1096.27834354069
"1101209020",1443.97372607565
"1101209022",1625.82986973981
"1101201001",4655.56919079202
"1101201003",4511.32263693313
"1101206006",4133.92516960927
"1101208013",1923.89099348046
"1101208015",1839.67038954321
"1101209006",1640.66944169056
"1101209008",1560.21422641406
"1101209023",1639.12042908071
"1101210002",1196.11673338155
"1020101001",36060.2873249709
"1020401001",91164.5347632124
"1021301001",98425.1519915209
"1021901001",65444.1637647377
"1100401003",1210.31933387259
"1100401018",2322.45819022452
"1100402010",2208.15396232428
"1100603002",33954.3827262975
"1100801010",5681.81210916452
"1101202001",4369.12724862663
"1101203003",4498.73976073502
"1101208009",2078.74053142747
"1101208020",2642.34675509305
"1101209003",1581.97929257599
"1101209010",1239.96638219244
"1101210005",917.319249009063
"1101210023",1245.23060228782
"1101402004",22093.7353790968
"1101203005",4588.6179937139
"1101206002",4002.03433209827
"1101208004",2429.94552030027
"1101208011",1734.1649417121
"1101208018",1601.83584309983
"1101209005",1488.33221033574
"1101209012",1384.95092371443
"1101209019",1226.60655022265
"1101210007",1381.2486947591
"1101210014",902.933867298356
"1101210021",1240.83309092715
"1101402006",20412.1568987705
"1101208014",1870.94610051928
"1101208016",1922.41418394136
"1101209007",1730.50723085122
"1101209009",1440.29778947324
"1101210001",1459.85625809688
"1101210003",1122.72375282168
"1101401006",14953.3071518949
"1101402002",16758.310866657
"1101505003",10971.7953411481
"1101210020",756.500218062935
"1101210022",1020.19691140491
"1101210024",1454.96165941463
"1101401004",16550.7785775076
"1101505007",7302.07722638918
"1102002005",19409.2153050819
"1102002007",19546.7534606461
"1101210019",1390.11103206067
"1101402001",21577.0900272116
"1101402003",21796.0826467439
"1101505002",6785.86583455595
"1101505004",14017.2055936441
"1102001005",18154.5816898407
"1102002002",19648.3369499735
"1102002017",18487.9824601769
"1102002022",18819.0456163046
"1101202004",4033.54343587132
"1101202005",3923.19158480604
"1101205002",4284.81002578926
"1101205006",4060.04657255253
"1101208005",2601.45056830618
"1101208006",2279.56524633117
"1101209014",1325.83119484016
"1101209017",1401.71982006894
"1101210009",1596.71829774013
"1101210026",1724.60702479844
"1101403002",22295.002557841
"1101505014",6364.26153332107
"1101209015",1270.2570521019
"1101209016",1174.625500155
"1101210010",929.253063422371
"1101210025",1333.17788333798
"1101801001",16872.888879781
"1102002008",19639.8116649064
"1102002011",19162.1416605308
"1102003001",17244.3848527808
"1102003002",17630.4259545352
"1101204005",4530.9522033512
"1101205001",4201.4793308967
"1101206001",3925.16069046299
"1101208017",2095.2055829294
"1101208019",2842.72844672356
"1101209002",1856.41678257689
"1101209004",1289.47452157498
"1101210004",1103.34815486093
"1101210013",732.494104133251
"1101210015",950.882872214211
"1101403001",22338.4199926175
"1101603003",12715.4526093616
"1102001004",18406.800469342
"1102002006",19446.9825104283
"1102002013",18829.3765436564
"1102002023",19016.2834127847
"1102002027",19508.0197540441
"1102003007",18410.0343728245
"1102003014",18337.1570625271
"1102004003",22132.3618343065
"1102004007",20247.6230274301
"1102004014",21390.4458220464
"1102002001",18903.2905482003
"1102002003",19436.8584971002
"1102002021",19024.5406915788
"1102003009",18776.2834787247
"1102003011",18172.4147912874
"1102004008",20893.3892433545
"1102004010",20793.6076914492
"1102005011",19150.0377429493
"1102005013",19945.8338103815
"1102006017",21055.7044449125
"1102006019",20059.0162939789
"1102001001",18121.6369423798
"1102001003",18485.0186703793
"1102002024",19398.8904389474
"1102002026",19202.8564038171
"1102003006",18430.3330062081
"1102003008",18592.7099049345
"1102004013",21927.7792767554
"1102005001",18827.8425513569
"1102005006",18953.4156441555
"1102005008",18870.3189297308
"1102006020",20391.2259434632
"1102006022",20546.6249524641
"1102002009",19379.5980579769
"1102002010",19078.88976877
"1102003003",17230.1520677787
"1102003004",17506.7100776896
"1102003020",18075.8892160239
"1102005003",19746.2067026114
"1102005004",19559.1668355217
"1102006008",21925.580248511
"1102006009",21790.4806171967
"1102006024",19807.91998201
"1102003010",18261.3734120542
"1102003012",18197.3197959065
"1102004009",20454.1985714801
"1102004011",21517.8889318462
"1102005010",19111.9693947522
"1102005012",19284.4479131519
"1102006001",19892.1665660295
"1102006016",20975.5842748456
"1102006018",21653.4121679194
"1102006036",22339.4912705905
"1102001002",18535.3355204753
"1102003005",18074.1741578242
"1102003016",18203.7716865521
"1102004005",20325.8050713875
"1102004012",20801.2130783151
"1102005009",18857.9090711968
"1102006003",22119.546900892
"1102006010",22104.0437190069
"1102006023",20654.2410734157
"1102006031",21359.3858992007
"1102006038",20428.5406666725
"1102002012",18945.4629473755
"1102003013",18452.506344909
"1102003015",18363.6838271772
"1102004004",20219.7635363157
"1102004006",19593.5422297642
"1102006002",20831.9694743926
"1102006004",21816.4474484985
"1102006011",19835.7628735798
"1102006014",20684.5167315159
"1102006039",22551.3366745191
"1102006041",21398.0658851297
"1102004001",19882.2075726294
"1102004002",19854.4796339164
"1102005002",19487.4077137655
"1102005005",19311.7611205894
"1102006007",22069.8839965015
"1102006026",20023.6530493639
"1102006042",21435.4231405593
"1102006045",20999.7715152609
"1102007012",19035.4214267141
"1102006046",22649.2892224615
"1102006048",21218.9067450116
"1102006050",21408.1240758249
"1102008002",19863.8058802349
"1102009002",25411.5901463483
"1102006025",20907.6986096439
"1102006029",21422.3879225207
"1102006043",22741.9424650741
"1102006044",21919.3076515056
"1102007013",19114.6702565275
"1102007014",18547.9575342136
"1102009006",29382.9255517107
"1102006035",21503.0175342712
"1102006037",21104.3580936079
"1102007002",18351.1793823113
"1102007004",18647.2270768214
"1102007019",17713.0199421039
"1102007021",16687.287662059
"1102009014",28418.6123722948
"1102007003",18496.3307453445
"1102010001",15018.4715589491
"1102703008",11419.6763154169
"1102804002",9107.13864531458
"1102804004",4753.03779747646
"1103003011",7984.88291294497
"1103201002",15054.1089637449
"1102703007",7320.03569831464
"1102804005",4068.62378459881
"1103201018",13996.8498938376
"1102006030",20303.7562778798
"1102006032",20954.7056875601
"1102007005",18834.9425936475
"1102007009",19040.3256566188
"1102007016",17445.632668768
"1102007018",17556.5819507461
"1102201002",9173.14727436126
"1102204003",8904.78028428858
"1102006049",21178.7153581695
"1102007006",19046.2554024021
"1102009004",24131.1342033132
"1102009011",23911.2468346508
"1102010004",15429.2183923273
"1102204004",8821.05557929901
"1102702005",4870.0081455104
"1102804007",4476.42652966971
"1103002003",2864.56297617799
"1102009007",27236.8763598078
"1102009008",24059.7724969451
"1102205002",8755.5262305072
"1102702008",7549.04432475727
"1102702009",7037.53033071607
"1102804010",3351.39750615585
"1102901001",26799.9812901673
"1103201008",12734.4246751534
"1103201007",10200.3891105487
"1103201013",15962.1934355019
"1103205005",24958.6262626582
"1103205008",16676.3556797545
"1102009005",25175.3488527867
"1102009010",27608.3386581758
"1102702006",6348.073438755
"1102804001",7432.04390403778
"1102901003",20876.3741756444
"1103201009",14900.1916193736
"1102005007",18658.4685093833
"1102006005",22055.2411399859
"1102006013",20318.4607182891
"1102006021",20619.2532427568
"1102006033",21672.6178569928
"1102006040",20521.6530393819
"1102006047",22101.9578151372
"1102007010",19272.9201736108
"1102007017",19197.6261211757
"1102009013",23679.1407830592
"1103202005",13790.8893753241
"1103203001",15586.7023108213
"1103205012",16036.2096085546
"1103205013",18638.0915948075
"1103304001",9079.65106581576
"1103201010",14537.6569732206
"1103202004",14602.9183607596
"1103203002",16202.0090282989
"1103203003",15801.307958838
"1103205010",17059.7749155021
"1103304003",9542.20236952906
"1103003008",2347.14073360587
"1103202001",14941.9257219561
"1103202003",15109.1313993647
"1103203005",15802.8377933914
"1103204001",15357.3081866629
"1103305001",19223.8713865561
"1103201017",13880.9568248784
"1103201019",15804.3902983955
"1103204002",15584.7811729186
"1103205002",16093.0607122154
"1103902003",30818.0112507424
"1104201001",24126.7595594236
"1103502002",14726.9600570612
"1190201003",22314.7539710115
"1103201003",12811.7221053958
"1103201016",14960.8558896259
"1103202002",14860.2270888614
"1103203004",15467.5098372719
"1103205009",16731.8810935853
"1103502003",22655.552253816
"1200201001",28012.4264148804
"1200301001",89267.0011491917
"1200401002",95702.5270788582
"1103205015",16210.4080485705
"1103601001",16996.3802074445
"1104001001",18008.363916827
"1200502001",50323.8981326756
"1200901001",51186.4951378258
"1103205001",15894.533958596
"1103205004",18014.6942411487
"1200402002",94036.2674234369
"1200501002",51180.5129792842
"1200902002",50007.4921109694
"1200903001",50229.3401383372
"1200502002",49939.7894113804
"1200901002",50492.740286677
"1190201001",22597.0111981972
"1190201002",19653.5434414161
"1200601001",30492.9379101079
"1200701001",28637.8131747506
"1201101001",25610.2800305739
"1201201001",17449.3224446659
"1200101001",67086.4892753055
"1200502003",50268.3322651209
"1200502004",50933.6929573046
"1200801001",26337.1017649209
"1201101002",25935.8489462762
"1201101003",26602.2608487308
"1200402001",91130.8120021944
"1200501001",51012.5470200165
"1200902001",50274.162941563
"1200902003",50378.0879532257
"1201601001",33903.3678379622
"1201701001",35293.9254572541
"1102701025",9732.48787874338
"1102804009",4803.80627656629
"1103003009",2556.90311087419
"1103201006",14277.2827766092
"1103201014",15263.7125530888
"1103201021",13403.7568642384
"1103203006",15938.1022804493
"1201001001",22921.9389085188
"1201201002",10662.7623573805
"1201301001",42265.3949154194
"1202702003",104470.080404464
"1202703002",104048.934623428
"1201501001",44428.6142717678
"1201602001",35284.6280258666
"1201801001",23552.9599670201
"1202701003",103592.81816321
"1202701005",103167.06630894
"1201401001",90769.8034421458
"1202101001",40347.080025826
"1202501001",70454.2229515448
"1202102002",39365.713680784
"1202102003",40166.7917287133
"1202703006",103738.294987243
"1202703007",102834.074823283
"1203102001",54212.0454796539
"1200901003",50765.9124063076
"1202001001",34078.1647300701
"1202101002",40381.1239004237
"1202601001",82807.0228941136
"1202703004",104919.8865378
"1202801002",66306.6604687206
"1202801004",65995.6489057924
"1203203003",44173.6215026525
"1203203005",44528.3147767139
"1203205001",44930.3418550018
"1203205003",42361.5869612285
"1202701004",103418.116410836
"1202702002",103973.60101802
"1202801007",62389.5790496457
"1202801009",65175.1377802108
"1203203002",44564.6871514217
"1203301001",74930.7596225672
"1203401001",104069.486858013
"1202201001",25757.7951789263
"1202401001",29269.0558195663
"1202703005",103921.487569697
"1202801001",67735.3815539682
"1203201001",44812.8256348102
"1202701002",103297.091771861
"1202901001",77181.8315055613
"1203101002",56902.1179614587
"1203201004",47931.7798988956
"1203201006",44813.1033065597
"1202801006",64119.9947612271
"1202801008",63577.7237347887
"1203203001",44496.5085156079
"1203302001",71536.3725817784
"1203601001",105203.635121321
"1204003001",55339.7036024515
"1202703003",104211.501989659
"1202801010",66012.3274379956
"1203202001",44767.0683377395
"1203203004",44378.3814797291
"1203204005",44026.1769607407
"1204001001",54936.9249675422
"1204002005",54694.7376022465
"1204003005",55128.0372256547
"1103205007",16505.4365202609
"1103205014",15870.4957867908
"1103303002",7797.10774293437
"1103305002",23505.1214011366
"1103801011",24920.5039891786
"1200401001",97831.4344517865
"1200901004",50721.2248498102
"1200903004",52255.4830552308
"1201201003",15762.8048540943
"1202102001",40064.9802059271
"1202701001",103380.530452492
"1202703001",103845.872611338
"1202801005",64335.8379253134
"1203101001",60068.7363101605
"1203201005",44734.9530361519
"1203203006",44100.2591244677
"1203205002",43830.5902965965
"1203701001",112936.862119059
"1203901001",19298.1867637489
"1204001003",54309.8430285086
"1204002004",54903.0030390164
"1204002006",54632.6725042439
"1204004011",55012.7630290041
"1204004013",54167.0283815994
"1203201003",44737.4098837574
"1203204001",44613.8951634177
"1203204002",44448.6625487171
"1204002001",55195.5199931482
"1204002002",55084.7698870862
"1204003009",55643.1087826757
"1204003012",55863.3071732554
"1204004001",54804.2024523136
"1204004015",55085.990188491
"1204004016",54768.73158211
"1204005012",53666.3778492119
"1203201002",44965.3251854134
"1203204004",44258.464654382
"1204001004",54752.0758683207
"1204002003",54977.9563063047
"1204003010",55462.4878029713
"1204003011",55188.3872075104
"1204004017",54521.6891914429
"1204004018",54945.103037515
"1204005011",54325.48289514
"1204006014",53728.9594141091
"1204003003",55041.090497818
